"scientificName","decimalLatitude","decimalLongitude","year"
"Culex quinquefasciatus",21.064444,-100.386389,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",21.018333,-101.857778,2011
"Culex quinquefasciatus",21.018333,-101.857778,2011
"Culex quinquefasciatus",20.570278,-101.197222,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",23.002778,-99.708333,2011
"Culex quinquefasciatus",19.744444,-89.843055,2011
"Culex quinquefasciatus",18.255556,-92.091667,2011
"Culex quinquefasciatus",18.503611,-88.305278,2011
"Culex quinquefasciatus",18.960833,-99.590555,2011
"Culex quinquefasciatus",21.050556,-99.295833,2011
"Culex quinquefasciatus",20.967778,-89.621667,2011
"Culex quinquefasciatus",20.596111,-98.763055,2011
"Culex quinquefasciatus",16.922222,-96.3625,2011
"Culex quinquefasciatus",18.503611,-88.305278,2011
"Culex quinquefasciatus",18.503611,-88.305278,2011
"Culex quinquefasciatus",25.705556,-99.239722,2011
"Culex quinquefasciatus",18.503611,-88.305278,2011
"Culex quinquefasciatus",20.573611,-98.030555,2011
"Culex quinquefasciatus",21.050556,-99.295833,2011
"Culex quinquefasciatus",18.801111,-99.669722,2011
"Culex quinquefasciatus",18.269444,-87.836111,2011
"Culex quinquefasciatus",25.705556,-99.239722,2011
"Culex quinquefasciatus",16.893611,-92.625833,2011
"Culex quinquefasciatus",18.764444,-98.983333,2011
"Culex quinquefasciatus",16.935,-92.35,2011
"Culex quinquefasciatus",20.791389,-87.750278,2011
"Culex quinquefasciatus",18.503611,-88.305278,2011
"Culex quinquefasciatus",22.261111,-98.591667,2011
"Culex quinquefasciatus",17.006944,-96.595833,2011
"Culex quinquefasciatus",20.967778,-89.621667,2011
"Culex quinquefasciatus",21.051944,-99.310833,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",20.4775,-101.279444,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",21.084444,-100.898055,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.570278,-101.197222,2011
"Culex quinquefasciatus",20.674167,-101.3475,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",21.128056,-101.058055,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.886944,-100.7475,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.0325,-100.721389,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.0325,-100.721389,2011
"Culex quinquefasciatus",20.915278,-100.743889,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.129722,-101.19,2011
"Culex quinquefasciatus",20.129722,-101.19,2011
"Culex quinquefasciatus",20.4775,-101.279444,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",21.128056,-101.058055,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",20.129722,-101.19,2011
"Culex quinquefasciatus",20.915278,-100.743889,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.4775,-101.279444,2011
"Culex quinquefasciatus",20.0325,-100.721389,2011
"Culex quinquefasciatus",20.392778,-101.191389,2011
"Culex quinquefasciatus",20.915278,-100.743889,2011
"Culex quinquefasciatus",20.933889,-100.907222,2011
"Culex quinquefasciatus",20.4775,-101.279444,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",21.119722,-101.680555,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Culex quinquefasciatus",20.215,-100.878055,2011
"Aedes triseriatus",45.454969,-73.482741,2025
"Aedes triseriatus",43.750001,-79.584445,2025
"Aedes triseriatus",44.32368,-79.320617,2025
"Aedes triseriatus",43.8046,-79.362522,2025
"Aedes triseriatus",45.432567,-73.744354,2025
"Aedes triseriatus",43.28852,-81.782562,2025
"Aedes triseriatus",43.696983,-79.30484,2025
"Aedes triseriatus",44.860818,-79.965807,2025
"Aedes triseriatus",43.801053,-79.382824,2024
"Aedes triseriatus",43.203503,-79.570022,2024
"Aedes triseriatus",45.085537,-67.074637,2024
"Aedes triseriatus",43.542937,-80.214304,2024
"Aedes triseriatus",46.77137,-65.005623,2024
"Aedes triseriatus",42.212647,-82.789575,2024
"Aedes triseriatus",43.697397,-79.317496,2024
"Aedes triseriatus",44.051187,-79.485916,2024
"Aedes triseriatus",42.989913,-81.144317,2024
"Aedes triseriatus",45.344692,-75.824233,2024
"Aedes triseriatus",43.045922,-82.189217,2024
"Aedes triseriatus",45.577572,-72.009256,2024
"Aedes triseriatus",45.164017,-75.460134,2024
"Aedes triseriatus",44.347633,-64.760571,2024
"Aedes triseriatus",44.402303,-65.248393,2023
"Aedes triseriatus",43.882779,-78.885376,2023
"Aedes triseriatus",44.715053,-64.999578,2023
"Aedes triseriatus",45.373568,-75.776369,2023
"Aedes triseriatus",43.640726,-79.570867,2023
"Aedes triseriatus",43.713493,-79.475326,2023
"Aedes triseriatus",45.431694,-73.741758,2023
"Aedes triseriatus",45.50905,-73.805491,2023
"Aedes triseriatus",43.440876,-80.012366,2023
"Aedes triseriatus",45.039923,-64.38459,2023
"Aedes triseriatus",43.440879,-80.012406,2023
"Aedes triseriatus",43.659318,-79.478639,2022
"Aedes triseriatus",44.562462,-79.442842,2022
"Aedes triseriatus",45.344713,-75.824226,2021
"Aedes triseriatus",44.712138,-65.433762,2021
"Aedes triseriatus",45.163895,-75.460208,2021
"Aedes triseriatus",43.697385,-79.317437,2021
"Aedes triseriatus",45.164222,-75.460267,2021
"Aedes triseriatus",44.045267,-77.743714,2021
"Aedes triseriatus",45.344713,-75.824226,2021
"Aedes triseriatus",43.26119,-79.937642,2020
"Aedes triseriatus",43.697364,-79.317441,2020
"Aedes triseriatus",45.163904,-75.460251,2020
"Aedes triseriatus",44.689359,-63.573884,2020
"Aedes triseriatus",43.677649,-79.293078,2020
"Aedes triseriatus",43.359159,-80.976952,2020
"Aedes triseriatus",42.933266,-80.291178,2020
"Aedes triseriatus",45.332823,-75.690223,2019
"Aedes triseriatus",41.806936,-82.635079,2019
"Aedes triseriatus",43.65941,-79.478587,2018
"Aedes triseriatus",43.872415,-79.411629,2017
"Aedes triseriatus",45.24967,-81.64083,2004
"Aedes triseriatus",46.115,-64.803,2004
"Aedes triseriatus",46.115,-64.803,2004
"Aedes triseriatus",46.1259,-64.8299,2004
"Aedes triseriatus",46.1259,-64.8299,2004
"Aedes triseriatus",45.91802,-66.07918,2003
"Aedes triseriatus",45.91802,-66.07918,2003
"Aedes triseriatus",45.91802,-66.07918,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",46.95,-65.52,2003
"Aedes triseriatus",47,-65.47,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",47.6,-65.65,2003
"Aedes triseriatus",47.6,-65.65,2003
"Aedes triseriatus",47.73,-64.7,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.05175,-67.74098,2003
"Aedes triseriatus",47.05175,-67.74098,2003
"Aedes triseriatus",47.05175,-67.74098,2003
"Aedes triseriatus",47.05175,-67.74098,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",45.91802,-66.07918,2003
"Aedes triseriatus",46.07349,-64.72236,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",45.3,-66.2,2003
"Aedes triseriatus",47,-65.47,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",47.6,-65.65,2003
"Aedes triseriatus",47.6,-65.65,2003
"Aedes triseriatus",47.6,-65.65,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.05175,-67.74098,2003
"Aedes triseriatus",45.9587,-66.648,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",45.913,-66.5897,2003
"Aedes triseriatus",46.07349,-64.72236,2003
"Aedes triseriatus",46.11773,-64.78534,2003
"Aedes triseriatus",46.11773,-64.78534,2003
"Aedes triseriatus",46.09604,-64.70751,2003
"Aedes triseriatus",46.09604,-64.70751,2003
"Aedes triseriatus",46.07349,-64.72236,2003
"Aedes triseriatus",45.23,-67.2,2003
"Aedes triseriatus",46.95,-65.52,2003
"Aedes triseriatus",47,-65.47,2003
"Aedes triseriatus",46.1,-64.78,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",47.06943,-67.78053,2003
"Aedes triseriatus",45.9224,-66.6654,2003
"Aedes triseriatus",46.23,-64.9,2003
"Aedes triseriatus",45.913,-66.5897,2003
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.82158,-66.12352,2002
"Aedes triseriatus",45.82158,-66.12352,2002
"Aedes triseriatus",45.91802,-66.07918,2002
"Aedes triseriatus",45.91802,-66.07918,2002
"Aedes triseriatus",46.12516,-64.87678,2002
"Aedes triseriatus",46.07349,-64.72236,2002
"Aedes triseriatus",46.07349,-64.72236,2002
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.82647,-66.73517,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.82158,-66.12352,2002
"Aedes triseriatus",45.82158,-66.12352,2002
"Aedes triseriatus",45.82158,-66.12352,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.83918,-66.73952,2002
"Aedes triseriatus",45.75747,-66.57223,2002
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",46.09604,-64.70751,2002
"Aedes triseriatus",46.07349,-64.72236,2002
"Aedes triseriatus",38.894809,-84.584326,2025
"Aedes triseriatus",30.468227,-91.067621,2025
"Aedes triseriatus",29.68552,-81.939573,2025
"Aedes triseriatus",35.131158,-92.533013,2025
"Aedes triseriatus",32.478056,-92.197016,2025
"Aedes triseriatus",33.838733,-84.570379,2025
"Aedes triseriatus",34.107806,-84.611672,2025
"Aedes triseriatus",34.108536,-84.443845,2025
"Aedes triseriatus",32.744351,-97.808924,2025
"Aedes triseriatus",26.073461,-80.308614,2025
"Aedes triseriatus",26.073461,-80.308614,2025
"Aedes triseriatus",26.07395,-80.308262,2025
"Aedes triseriatus",25.725533,-80.24304,2025
"Aedes triseriatus",26.073223,-80.309366,2025
"Aedes triseriatus",26.073223,-80.309366,2025
"Aedes triseriatus",26.073223,-80.309366,2025
"Aedes triseriatus",26.073461,-80.308614,2025
"Aedes triseriatus",31.241,-92.616547,2025
"Aedes triseriatus",33.170478,-84.814562,2025
"Aedes triseriatus",33.91112,-83.898604,2025
"Aedes triseriatus",34.176067,-87.277486,2025
"Aedes triseriatus",29.689282,-81.993431,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",31.191885,-84.476815,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",38.909092,-76.963859,2025
"Aedes triseriatus",35.864447,-83.757622,2025
"Aedes triseriatus",36.284247,-94.082236,2025
"Aedes triseriatus",34.109946,-81.171052,2025
"Aedes triseriatus",39.1275,-77.144756,2025
"Aedes triseriatus",38.593056,-91.125972,2025
"Aedes triseriatus",39.470821,-77.476416,2025
"Aedes triseriatus",39.424142,-84.185711,2025
"Aedes triseriatus",39.031748,-85.700228,2025
"Aedes triseriatus",34.268205,-87.594007,2025
"Aedes triseriatus",38.862475,-77.124774,2025
"Aedes triseriatus",35.026656,-85.580493,2025
"Aedes triseriatus",38.593056,-91.125972,2025
"Aedes triseriatus",39.018065,-96.765974,2025
"Aedes triseriatus",39.192185,-84.555361,2025
"Aedes triseriatus",43.941545,-71.73288,2025
"Aedes triseriatus",40.890344,-73.893072,2025
"Aedes triseriatus",40.484572,-74.429505,2025
"Aedes triseriatus",34.862026,-86.066437,2025
"Aedes triseriatus",34.861971,-86.066411,2025
"Aedes triseriatus",35.955478,-87.141503,2025
"Aedes triseriatus",37.490413,-96.044922,2025
"Aedes triseriatus",36.231905,-80.303258,2025
"Aedes triseriatus",33.907047,-83.901636,2025
"Aedes triseriatus",34.039707,-86.655704,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",29.681426,-82.016734,2025
"Aedes triseriatus",29.689282,-81.993431,2025
"Aedes triseriatus",35.68896,-83.50195,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",32.541727,-87.803877,2025
"Aedes triseriatus",36.346551,-83.59762,2025
"Aedes triseriatus",35.349409,-83.190503,2025
"Aedes triseriatus",33.559994,-86.705106,2025
"Aedes triseriatus",39.031661,-85.700051,2025
"Aedes triseriatus",39.833768,-86.414065,2025
"Aedes triseriatus",39.128644,-77.025564,2025
"Aedes triseriatus",37.119009,-93.847759,2025
"Aedes triseriatus",34.977036,-86.041778,2025
"Aedes triseriatus",42.309737,-71.115143,2025
"Aedes triseriatus",39.622839,-77.462091,2025
"Aedes triseriatus",39.985528,-75.264983,2025
"Aedes triseriatus",42.846851,-70.90334,2025
"Aedes triseriatus",39.940074,-82.979719,2025
"Aedes triseriatus",41.106214,-74.070518,2025
"Aedes triseriatus",35.711847,-83.567925,2025
"Aedes triseriatus",40.084567,-75.647788,2025
"Aedes triseriatus",38.616816,-77.349628,2025
"Aedes triseriatus",39.159685,-94.57453,2025
"Aedes triseriatus",42.540775,-72.598228,2025
"Aedes triseriatus",41.417707,-70.58774,2025
"Aedes triseriatus",39.99287,-75.358558,2025
"Aedes triseriatus",39.773555,-84.117929,2025
"Aedes triseriatus",41.609828,-75.060875,2025
"Aedes triseriatus",40.0677,-75.717705,2025
"Aedes triseriatus",40.342888,-74.6521,2025
"Aedes triseriatus",41.417707,-70.58774,2025
"Aedes triseriatus",39.031606,-85.700415,2025
"Aedes triseriatus",39.094033,-77.169237,2025
"Aedes triseriatus",43.040813,-76.212494,2025
"Aedes triseriatus",45.043239,-93.135234,2025
"Aedes triseriatus",40.301445,-80.024063,2025
"Aedes triseriatus",38.299119,-76.533677,2025
"Aedes triseriatus",41.299893,-81.121462,2025
"Aedes triseriatus",41.218197,-73.86985,2025
"Aedes triseriatus",40.818767,-77.888082,2025
"Aedes triseriatus",39.768004,-75.603152,2025
"Aedes triseriatus",39.333981,-84.385222,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",38.890131,-76.560014,2025
"Aedes triseriatus",35.964128,-84.282588,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",42.455738,-72.240799,2025
"Aedes triseriatus",35.68896,-83.50195,2025
"Aedes triseriatus",39.087894,-77.957,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",44.808921,-68.929182,2025
"Aedes triseriatus",41.417707,-70.58774,2025
"Aedes triseriatus",39.137603,-84.339837,2025
"Aedes triseriatus",44.402978,-93.207603,2025
"Aedes triseriatus",38.926137,-77.341858,2025
"Aedes triseriatus",38.544328,-78.351605,2025
"Aedes triseriatus",36.085305,-81.847029,2025
"Aedes triseriatus",42.238986,-71.369781,2025
"Aedes triseriatus",29.562138,-98.451835,2025
"Aedes triseriatus",40.72506,-74.329435,2025
"Aedes triseriatus",41.417707,-70.58774,2025
"Aedes triseriatus",45.297114,-93.219697,2025
"Aedes triseriatus",39.734662,-75.593336,2025
"Aedes triseriatus",38.934478,-77.344025,2025
"Aedes triseriatus",44.966653,-93.17472,2025
"Aedes triseriatus",44.632396,-85.765277,2025
"Aedes triseriatus",39.476576,-76.634734,2025
"Aedes triseriatus",44.767682,-85.835672,2025
"Aedes triseriatus",41.177543,-95.913234,2025
"Aedes triseriatus",43.946503,-71.74215,2025
"Aedes triseriatus",40.898191,-83.55692,2025
"Aedes triseriatus",37.375672,-80.520883,2025
"Aedes triseriatus",39.975109,-75.575265,2025
"Aedes triseriatus",39.192163,-84.555345,2025
"Aedes triseriatus",39.975109,-75.575265,2025
"Aedes triseriatus",39.975109,-75.575265,2025
"Aedes triseriatus",43.946317,-71.743263,2025
"Aedes triseriatus",38.611912,-77.276095,2025
"Aedes triseriatus",41.000885,-75.15789,2025
"Aedes triseriatus",39.975109,-75.575265,2025
"Aedes triseriatus",39.975109,-75.575265,2025
"Aedes triseriatus",31.20351,-92.600128,2025
"Aedes triseriatus",31.20351,-92.600128,2025
"Aedes triseriatus",31.20351,-92.600128,2025
"Aedes triseriatus",31.20351,-92.600128,2025
"Aedes triseriatus",30.45705,-91.470202,2025
"Aedes triseriatus",30.45705,-91.470202,2025
"Aedes triseriatus",31.20351,-92.600128,2025
"Aedes triseriatus",42.215364,-83.719488,2025
"Aedes triseriatus",42.235331,-83.687187,2025
"Aedes triseriatus",43.849278,-69.896958,2025
"Aedes triseriatus",33.872494,-86.862108,2025
"Aedes triseriatus",34.022978,-86.656945,2025
"Aedes triseriatus",41.347095,-72.902486,2025
"Aedes triseriatus",42.53691,-72.17265,2025
"Aedes triseriatus",45.494187,-89.558663,2025
"Aedes triseriatus",38.890131,-76.560014,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",29.68552,-81.939573,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",35.653289,-83.514666,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",39.040431,-95.19215,2025
"Aedes triseriatus",42.538136,-72.193774,2025
"Aedes triseriatus",44.063889,-71.287375,2025
"Aedes triseriatus",32.541727,-87.803877,2025
"Aedes triseriatus",29.689282,-81.993431,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",39.033698,-78.041788,2025
"Aedes triseriatus",39.598239,-82.745252,2025
"Aedes triseriatus",42.285243,-83.512599,2025
"Aedes triseriatus",40.773003,-74.45043,2025
"Aedes triseriatus",41.150278,-76.147668,2025
"Aedes triseriatus",40.998475,-76.443962,2025
"Aedes triseriatus",43.915826,-71.406287,2025
"Aedes triseriatus",42.98483,-85.409803,2025
"Aedes triseriatus",41.417707,-70.58774,2025
"Aedes triseriatus",39.885357,-91.247059,2025
"Aedes triseriatus",42.091795,-71.751578,2025
"Aedes triseriatus",38.998091,-77.247682,2025
"Aedes triseriatus",37.653205,-83.716907,2025
"Aedes triseriatus",42.23609,-83.90336,2025
"Aedes triseriatus",42.23609,-83.90336,2025
"Aedes triseriatus",39.327019,-94.935777,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",38.87085,-76.541404,2025
"Aedes triseriatus",42.53691,-72.17265,2025
"Aedes triseriatus",29.689282,-81.993431,2025
"Aedes triseriatus",29.689282,-81.993431,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",32.907758,-87.450338,2025
"Aedes triseriatus",42.53691,-72.17265,2025
"Aedes triseriatus",46.23391,-89.537254,2025
"Aedes triseriatus",44.063889,-71.287375,2025
"Aedes triseriatus",39.033698,-78.041788,2025
"Aedes triseriatus",32.537048,-87.813573,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",46.23391,-89.537254,2025
"Aedes triseriatus",45.50894,-89.58637,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",35.877758,-84.105536,2025
"Aedes triseriatus",42.648611,-70.593056,2025
"Aedes triseriatus",42.142934,-80.011525,2025
"Aedes triseriatus",34.983221,-78.953926,2025
"Aedes triseriatus",39.804881,-76.290614,2025
"Aedes triseriatus",42.101708,-80.052066,2025
"Aedes triseriatus",39.805653,-76.291344,2025
"Aedes triseriatus",40.744986,-80.53267,2025
"Aedes triseriatus",43.033047,-76.188189,2025
"Aedes triseriatus",34.545851,-78.027195,2025
"Aedes triseriatus",40.206298,-80.559998,2025
"Aedes triseriatus",41.378713,-82.560005,2025
"Aedes triseriatus",39.974648,-75.574877,2025
"Aedes triseriatus",39.94423,-75.439628,2025
"Aedes triseriatus",44.072821,-71.290016,2025
"Aedes triseriatus",39.033698,-78.041788,2025
"Aedes triseriatus",31.853861,-88.161181,2025
"Aedes triseriatus",42.53691,-72.17265,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",31.212842,-84.471253,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",38.902578,-76.536653,2025
"Aedes triseriatus",32.881294,-87.438992,2025
"Aedes triseriatus",37.378314,-80.524847,2025
"Aedes triseriatus",38.892925,-78.139494,2025
"Aedes triseriatus",39.043998,-95.188805,2025
"Aedes triseriatus",32.541727,-87.803877,2025
"Aedes triseriatus",37.378314,-80.524847,2025
"Aedes triseriatus",29.715231,-98.139915,2025
"Aedes triseriatus",41.550597,-84.522219,2025
"Aedes triseriatus",42.393886,-71.155453,2025
"Aedes triseriatus",42.302831,-76.490748,2025
"Aedes triseriatus",33.930508,-86.793358,2025
"Aedes triseriatus",29.68552,-81.939573,2025
"Aedes triseriatus",32.95047,-87.393259,2025
"Aedes triseriatus",30.369505,-91.105843,2024
"Aedes triseriatus",29.689282,-81.993431,2024
"Aedes triseriatus",29.574609,-96.815625,2024
"Aedes triseriatus",30.656825,-96.81575,2024
"Aedes triseriatus",31.538079,-93.019844,2024
"Aedes triseriatus",33.1549,-96.568489,2024
"Aedes triseriatus",35.779175,-78.523853,2024
"Aedes triseriatus",30.657178,-96.816017,2024
"Aedes triseriatus",35.835683,-83.877247,2024
"Aedes triseriatus",30.369594,-91.107314,2024
"Aedes triseriatus",32.626983,-95.462273,2024
"Aedes triseriatus",31.183411,-84.476777,2024
"Aedes triseriatus",29.689282,-81.993431,2024
"Aedes triseriatus",32.881294,-87.438992,2024
"Aedes triseriatus",37.381467,-88.928751,2024
"Aedes triseriatus",34.869443,-86.838966,2024
"Aedes triseriatus",39.588005,-75.745095,2024
"Aedes triseriatus",37.676669,-93.338892,2024
"Aedes triseriatus",35.268936,-85.171246,2024
"Aedes triseriatus",38.766736,-89.961906,2024
"Aedes triseriatus",37.98903,-84.559806,2024
"Aedes triseriatus",38.547006,-91.009591,2024
"Aedes triseriatus",38.547006,-91.009591,2024
"Aedes triseriatus",41.278214,-96.135004,2024
"Aedes triseriatus",35.823757,-80.036327,2024
"Aedes triseriatus",39.43873,-76.722112,2024
"Aedes triseriatus",36.352836,-79.68491,2024
"Aedes triseriatus",34.912412,-87.725097,2024
"Aedes triseriatus",40.093119,-83.017962,2024
"Aedes triseriatus",36.231889,-80.301471,2024
"Aedes triseriatus",43.813969,-91.200169,2024
"Aedes triseriatus",44.097326,-76.08193,2024
"Aedes triseriatus",31.194839,-84.468623,2024
"Aedes triseriatus",29.68552,-81.939573,2024
"Aedes triseriatus",29.689282,-81.993431,2024
"Aedes triseriatus",31.853861,-88.161181,2024
"Aedes triseriatus",39.095625,-77.982644,2024
"Aedes triseriatus",33.930836,-86.794856,2024
"Aedes triseriatus",40.994991,-80.329056,2024
"Aedes triseriatus",40.027717,-75.30722,2024
"Aedes triseriatus",40.027839,-75.307175,2024
"Aedes triseriatus",41.677354,-91.573683,2024
"Aedes triseriatus",38.946228,-92.446573,2024
"Aedes triseriatus",39.43873,-76.722112,2024
"Aedes triseriatus",35.952329,-83.688008,2024
"Aedes triseriatus",44.270942,-70.522185,2024
"Aedes triseriatus",40.352848,-79.961914,2024
"Aedes triseriatus",41.615914,-71.419786,2024
"Aedes triseriatus",39.43873,-76.722112,2024
"Aedes triseriatus",40.745404,-73.805336,2024
"Aedes triseriatus",42.331889,-71.206117,2024
"Aedes triseriatus",42.126134,-70.795825,2024
"Aedes triseriatus",40.588451,-74.139167,2024
"Aedes triseriatus",35.832233,-83.31703,2024
"Aedes triseriatus",39.049671,-77.189092,2024
"Aedes triseriatus",36.054588,-94.064223,2024
"Aedes triseriatus",30.339795,-98.190438,2024
"Aedes triseriatus",35.23793,-86.707353,2024
"Aedes triseriatus",42.632268,-84.513274,2024
"Aedes triseriatus",41.736579,-70.045303,2024
"Aedes triseriatus",42.019025,-91.642451,2024
"Aedes triseriatus",29.68469,-82.017693,2024
"Aedes triseriatus",32.530107,-87.815715,2024
"Aedes triseriatus",29.68552,-81.939573,2024
"Aedes triseriatus",31.853861,-88.161181,2024
"Aedes triseriatus",32.95047,-87.393259,2024
"Aedes triseriatus",35.964128,-84.282588,2024
"Aedes triseriatus",38.890131,-76.560014,2024
"Aedes triseriatus",41.751661,-71.436726,2024
"Aedes triseriatus",45.559754,-84.676322,2024
"Aedes triseriatus",41.193896,-95.977849,2024
"Aedes triseriatus",40.625298,-74.084789,2024
"Aedes triseriatus",41.601726,-71.489128,2024
"Aedes triseriatus",30.304439,-81.627472,2024
"Aedes triseriatus",42.581039,-71.351553,2024
"Aedes triseriatus",43.096966,-71.313262,2024
"Aedes triseriatus",36.061355,-86.905982,2024
"Aedes triseriatus",30.258683,-97.823188,2024
"Aedes triseriatus",42.033405,-88.00036,2024
"Aedes triseriatus",38.860478,-77.325113,2024
"Aedes triseriatus",35.14147,-82.943237,2024
"Aedes triseriatus",39.033848,-76.799011,2024
"Aedes triseriatus",35.14147,-82.943237,2024
"Aedes triseriatus",42.984757,-85.409594,2024
"Aedes triseriatus",42.060301,-75.929137,2024
"Aedes triseriatus",45.192033,-85.118864,2024
"Aedes triseriatus",41.759136,-73.452175,2024
"Aedes triseriatus",29.689282,-81.993431,2024
"Aedes triseriatus",32.537048,-87.813573,2024
"Aedes triseriatus",31.813052,-88.188829,2024
