"scientificName","year","lon","lat","presence","row_code","system.index","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","forest","shrub","grass","wetland","crop","urban","water","landcover","fold","geo"
"Aedes sticticus",2020.62790697674,-87.81115,32.53025,0,639,"0000000000000000027e",17.5,13.2,40,70.5955153203343,33.1,0.743454038997214,32.3565459610028,9.7,22.7984679665738,26.2,8.09735376044568,1387.65459610028,160.948467966574,79.5654596100278,21,432.948467966574,263.565459610028,312.140668523677,406,0,0,0,1,0,0,0,14,1,"{""type"":""Polygon"",""coordinates"":[[[-87.81115071385459,32.53925136700147],[-87.8174835127423,32.53749642947208],[-87.82134600015978,32.532916204067526],[-87.82123201823723,32.52729723581763],[-87.81718666523027,32.52283091300812],[-87.81078779868785,32.52125883898201],[-87.80453043208578,32.52319397644805],[-87.80085444596313,32.52788179773388],[-87.80119372768111,32.533494302955475],[-87.80541659973403,32.53784258742638],[-87.81115071385459,32.53925136700147]]]}"
"Aedes sticticus",2006.66666666667,-114.05575,46.64025,0,640,"0000000000000000027f",7.17983193277311,14.5,37.7415966386555,80.7239915966387,29.1692226890756,-8.95661764705882,38.1258403361345,15.3798319327731,2.87983193277311,17.6798319327731,-3.12016806722689,320.495798319328,44,19,28.7983193277311,108.201680672269,60.2016806722689,93.2016806722689,74.890756302521,0,0,1,0,0,0,0,10,3,"{""type"":""Polygon"",""coordinates"":[[[-114.055747351542,46.649251716936064],[-114.06352436161882,46.647496674630744],[-114.06826727770742,46.64291628244931],[-114.06812679532628,46.637297320248294],[-114.06315901826412,46.6328311677695],[-114.05530172581956,46.63125918857253],[-114.0476181520288,46.63319421189006],[-114.04310388673507,46.637881870719966],[-114.04352000865367,46.64349439388212],[-114.04870553992191,46.647842851458854],[-114.055747351542,46.649251716936064]]]}"
"Culex quinquefasciatus",2018,-81.30395,29.15215,0,641,"00000000000000000280",21.1,11.7104347826087,46,48.6795942028985,32.6408695652174,7.5304347826087,25.1104347826087,26.8342028985507,15.6895652173913,26.8433333333333,14.523768115942,1336.3115942029,184.523188405797,62,42,532.602898550725,196.695652173913,531.828985507246,221.391304347826,0,0,0,1,0,0,0,14,2,"{""type"":""Polygon"",""coordinates"":[[[-81.30394887375259,29.161147886437202],[-81.31006246410027,29.15939296881628],[-81.31379131527768,29.154812775103093],[-81.31368135449422,29.149193805706282],[-81.30977601126519,29.144727450530045],[-81.30359851287442,29.14315535848311],[-81.29755762400941,29.145090517641247],[-81.29400887557895,29.149778369797044],[-81.29433649288282,29.155390871607057],[-81.29841324749803,29.159739123184323],[-81.30394887375259,29.161147886437202]]]}"
"Culex quinquefasciatus",2018,-117.58325,33.94125,0,642,"00000000000000000281",18.029476584022,15.5009641873278,54.2878787878788,43.870523415978,33.1455922865014,5,28.1455922865014,13.4451790633609,21.4052341597796,24.029476584022,12.8,265.944903581267,45.1005509641873,4.84297520661157,64.8553719008264,129.348484848485,19.6955922865014,27.8526170798898,121.348484848485,0,0,0,1,0,0,0,14,3,"{""type"":""Polygon"",""coordinates"":[[[-117.58325301290199,33.950249172444416],[-117.5896888701018,33.94849422615691],[-117.59361418546578,33.94391398681098],[-117.59349831358521,33.93829501906589],[-117.58938713649577,33.93382871049484],[-117.5828841954284,33.93225664439616],[-117.57652505352561,33.934191772319764],[-117.57278924806106,33.93887958002553],[-117.5731340142276,33.94449208674767],[-117.57742558206881,33.94884038568887],[-117.58325301290199,33.950249172444416]]]}"
"Aedes communis",2018.71428571429,-149.25605,63.87935,0,643,"00000000000000000282",-4.14817110973342,10.7593924364538,25,115.490409175449,18.4639801611903,-23.8871047737136,42.3510849349039,10.9441413515189,-11.3626782393056,10.9441413515189,-18.1615623062616,405.442653440793,80,11,65.9869807811531,207.91940483571,42.7569745815251,207.91940483571,57.7569745815251,0,1,0,0,0,0,0,8,1,"{""type"":""Polygon"",""coordinates"":[[[-149.2560515950817,63.88834596730734],[-149.26818111601705,63.8865906810396],[-149.27557693947867,63.88200990060221],[-149.27535599517824,63.87639095256888],[-149.26760840265754,63.871925196616964],[-149.25535676185868,63.87035343814303],[-149.24337587970277,63.872288195767666],[-149.2363352856542,63.87697547639019],[-149.2369823577649,63.882588041232914],[-149.24506867145658,63.88693690181216],[-149.2560515950817,63.88834596730734]]]}"
"Culex tarsalis",2019,-116.40465,43.67715,0,645,"00000000000000000284",10.3588950276243,14.705635359116,37,83.3316574585636,32.6253038674033,-6.29878453038674,38.9240883977901,0.30121546961326,20.4564640883978,21.2564640883978,-0.39878453038674,305.385635359116,38.0044198895028,7,37.0044198895028,111.917127071823,36,41,102.376795580111,0,0,0,0,1,0,0,15,2,"{""type"":""Polygon"",""coordinates"":[[[-116.4046457179604,43.68614785321391],[-116.41202836506731,43.684392836808776],[-116.4165308724283,43.67981248585221],[-116.41639763260834,43.67419352215392],[-116.4116817353199,43.66972732757188],[-116.40422267691058,43.66815532493541],[-116.39692853998673,43.670090376467776],[-116.39264317858446,43.674778075454725],[-116.39303832472373,43.68039059418427],[-116.39796099247307,43.68473900897139],[-116.4046457179604,43.68614785321391]]]}"
"Aedes vexans",2017.8,-116.37145,43.60245,0,646,"00000000000000000285",10.4,14.5714453584019,37,82.602526439483,32.4,-6.17144535840188,38.5714453584019,0.4,20.3858989424207,21.1666274970623,-0.3,292.43830787309,36,7,35.3642773207991,104.660399529965,35.3642773207991,41,94.5170387779084,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-116.37145216971855,43.611448992366576],[-116.37882564162703,43.60969397658077],[-116.38332255560732,43.60511362660999],[-116.38318948421754,43.59949466287593],[-116.37847944715072,43.59502846728708],[-116.3710296541286,43.593456464090124],[-116.36374457791077,43.59539151629717],[-116.35946454216295,43.600079216244374],[-116.35985920020407,43.60569173486792],[-116.36477575214886,43.610040148631825],[-116.37145216971855,43.611448992366576]]]}"
"Culex pipiens",2025,-83.68605,42.23295,0,647,"00000000000000000286",8.9,10.526334519573,27.9347568208778,95.9057651245552,28.1252669039146,-9.3,37.4252669039146,20.814590747331,-2.6,20.814590747331,-3.90806642941874,816.075919335706,86,44,19.0806642941874,245.130486358244,151,245.130486358244,154,0,0,0,0,0,1,0,17,1,"{""type"":""Polygon"",""coordinates"":[[[-83.68604970661497,42.24194758132702],[-83.6932610547331,42.24019257663128],[-83.69765913445289,42.23561224431273],[-83.69752903868037,42.22999327993797],[-83.69292255060397,42.22552706632076],[-83.68563647584232,42.22395505308696],[-83.67851150116074,42.22589011737565],[-83.67432556862555,42.23057783451778],[-83.67471160154177,42.23619035124289],[-83.67952008815239,42.240538746684635],[-83.68604970661497,42.24194758132702]]]}"
"Culex quinquefasciatus",2019.23529411765,-81.43675,28.62925,0,648,"00000000000000000287",21.8403483309144,11.5,47,46.3409288824383,32.9,8.72931785195936,24.1706821480406,27.2403483309144,16.6403483309144,27.2403483309144,15.5503628447025,1254.29608127721,189.901306240929,50,47.100145137881,528.896952104499,163.277213352685,528.896952104499,197.277213352685,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-81.43675428042738,28.638246942303827],[-81.44283715021271,28.636492027644614],[-81.44654727337392,28.631911838646086],[-81.44643787634134,28.626292869078725],[-81.44255215446049,28.621826509087345],[-81.43640567892334,28.620254414359458],[-81.43039512757578,28.622189576744727],[-81.42686421061237,28.62687743349298],[-81.42719019345681,28.632489934795384],[-81.43124647088351,28.63683818147914],[-81.43675428042738,28.638246942303827]]]}"
"Aedes communis",2008,-148.09405,64.75085,0,649,"00000000000000000288",-2.9492206235012,11.2,22,140.862535971223,22.3,-26.9134892086331,49.2134892086331,14.6298561151079,-10.5221822541966,14.6298561151079,-20.9626498800959,304.023381294964,55,8,58.9736211031175,147.973621103117,31,147.973621103117,46.1348920863309,1,0,0,0,0,0,0,1,1,"{""type"":""Polygon"",""coordinates"":[[[-148.09404999246317,64.75984605449597],[-148.10656942724867,64.75809074807225],[-148.1142028652457,64.75350993556191],[-148.1139746617225,64.74789098870433],[-148.1059780562491,64.74342526550845],[-148.09333283968988,64.74185352526551],[-148.08096706985543,64.74378826094463],[-148.07370016201466,64.74847551032363],[-148.0743678695752,64.75408807860418],[-148.08271400779012,64.75843697247537],[-148.09404999246317,64.75984605449597]]]}"
"Culex quinquefasciatus",2019,-86.11795,30.37225,0,650,"00000000000000000289",19.5881088825215,11.2471346704871,40.7206303724928,61.3666332378223,32.2083094555874,4.87206303724928,27.3362464183381,26.7130372492837,15.7881088825215,27.0130372492837,11.4732091690544,1547.61461318052,196.750716332378,85.7507163323782,27.8510028653295,542.547277936963,292.620343839542,535.577363896848,347.501432664756,1,0,0,0,0,0,0,3,2,"{""type"":""Polygon"",""coordinates"":[[[-86.11794978004222,30.381247116681077],[-86.12413829637308,30.379492192029907],[-86.12791282451073,30.374911987125543],[-86.12780148903519,30.369293018133657],[-86.1238482902074,30.364826674387093],[-86.11759512810639,30.36325458870388],[-86.11148024706027,30.365189740201856],[-86.10788800851348,30.369877581456542],[-86.10821961246963,30.37549008447137],[-86.11234631016944,30.379838347664368],[-86.11794978004222,30.381247116681077]]]}"
"Aedes triseriatus",2025,-84.58245,38.89635,0,651,"0000000000000000028a",11.763810741688,11.7,32,88.8462276214834,29.9,-6.6,36.5,11.363810741688,-0.2,22.763810741688,-0.2,1087.50895140665,114,71,16,324,225.542199488491,297.966751918159,225.542199488491,0,0,0,0,1,0,0,15,3,"{""type"":""Polygon"",""coordinates"":[[[-84.58244941408603,38.905349413368235],[-84.58930982880885,38.903594433800045],[-84.59349396935319,38.899014141478126],[-84.5933703117387,38.89339517565261],[-84.58898796669367,38.888928921186476],[-84.58205628154356,38.88735688521069],[-84.5752778674203,38.88929197687455],[-84.57129563106147,38.89397973297708],[-84.57166299099711,38.89959224539976],[-84.57623755708524,38.90394059932705],[-84.58244941408603,38.905349413368235]]]}"
"Aedes communis",2020.03401360544,-72.17395,42.54005,0,652,"0000000000000000028b",6.73007159904535,12.1337708830549,31,92.4232816229117,26.1214797136038,-12.7332935560859,38.8547732696897,18.2949880668258,-4.4535799522673,18.2949880668258,-5.7082338902148,1147.4415274463,105.738663484487,81.6622911694511,7.31861575178998,304.683770883055,260.139618138425,304.683770883055,265.139618138425,1,0,0,0,0,0,0,6,1,"{""type"":""Polygon"",""coordinates"":[[[-72.17394838502426,42.54905032997889],[-72.1811951066118,42.5472953228388],[-72.18561475084985,42.54271498662951],[-72.18548400591287,42.53709602239595],[-72.18085492466653,42.532629812752376],[-72.17353312840733,42.53105780173082],[-72.16637322136205,42.53299286335657],[-72.16216675662669,42.537680576708766],[-72.16255467152574,42.54329309385232],[-72.16738673675746,42.54764149333248],[-72.17394838502426,42.54905032997889]]]}"
"Aedes communis",2021.66666666667,-110.64445,44.93875,0,653,"0000000000000000028c",1.70859630032644,15.3853101196953,37.208922742111,85.9018389553863,24.2855277475517,-16.2511425462459,40.5366702937976,10.2488574537541,-4.05527747551687,12.8766050054407,-9.12807399347116,523.734494015234,63.1360174102285,31.9314472252448,19.7290533188248,166.231773667029,109.071817192601,151.130576713819,119.070729053319,0,1,0,0,0,0,0,8,3,"{""type"":""Polygon"",""coordinates"":[[[-110.64444586363483,44.94774793696217],[-110.65198896089697,44.9459929098573],[-110.65658928137469,44.941412541870015],[-110.65645309562474,44.93579357879011],[-110.65163471856582,44.93132740160167],[-110.64401363372485,44.92975540864855],[-110.63656104965439,44.931690448524776],[-110.63218255656535,44.93637813092216],[-110.63258623770439,44.94199065148306],[-110.63761585443929,44.94633908394731],[-110.64444586363483,44.94774793696217]]]}"
"Aedes communis",2007,-76.58125,53.23045,0,654,"0000000000000000028d",-3.10236148955495,9.8780199818347,21,126.477765667575,18.4766575840145,-27.7759309718438,46.2525885558583,11.047229791099,-13.5244323342416,11.7797456857402,-20.4336058128974,711.326067211626,103.233424159855,25,43,280.123524069028,89.560399636694,249.123524069028,102.656675749319,0,0,0,0,0,0,1,18,2,"{""type"":""Polygon"",""coordinates"":[[[-76.58125252063331,53.2394463458448],[-76.59017287109997,53.23769123405952],[-76.59561274831789,53.23311073129357],[-76.59545122761236,53.227491773115595],[-76.58975320901469,53.22302573357742],[-76.5807414215064,53.221453817253156],[-76.57192885341097,53.223388764888696],[-76.56675095121649,53.22807631599767],[-76.56722784346287,53.23368885104355],[-76.5731754404992,53.23803742340315],[-76.58125252063331,53.2394463458448]]]}"
"Aedes communis",2020.1,-149.18135,63.87935,0,655,"0000000000000000028e",-3.93791821561338,11.0076208178439,25,115.658897149938,18.7695167286245,-23.7891573729864,42.5586741016109,11.1270755885998,-11.0758364312268,11.1270755885998,-17.964126394052,396.288723667906,79.4863692688971,10.2992565055762,66.7800495662949,205.972738537794,39.8172242874845,205.972738537794,55.4392812887237,0,1,0,0,0,0,0,8,1,"{""type"":""Polygon"",""coordinates"":[[[-149.18135273423434,63.88834596730734],[-149.1934822551697,63.8865906810396],[-149.20087807863132,63.8820099006022],[-149.2006571343309,63.87639095256888],[-149.1929095418102,63.871925196616964],[-149.18065790101133,63.87035343814303],[-149.16867701885542,63.87228819576765],[-149.16163642480686,63.87697547639019],[-149.16228349691755,63.882588041232914],[-149.17036981060923,63.88693690181216],[-149.18135273423434,63.88834596730734]]]}"
"Culex tarsalis",2018.6875,-116.24695,43.71865,0,656,"0000000000000000028f",9.65772626931567,14.5331125827815,37,82.8529801324503,31.9926048565121,-6.74337748344371,38.7359823399559,-0.206181015452539,19.8310154525386,20.4858719646799,-0.943377483443709,375.559602649007,49.6181015452539,8.48233995584989,40.5496688741722,143.786975717439,40.6169977924945,46.257174392936,133.746136865342,0,0,0,0,0,1,0,17,3,"{""type"":""Polygon"",""coordinates"":[[[-116.24694960920529,43.72764870671832],[-116.25433736913224,43.72589368996844],[-116.25884299336727,43.72131333846312],[-116.25870965968933,43.71569437478475],[-116.25399049683062,43.71122818076314],[-116.24652627534647,43.7096561784387],[-116.23922708940495,43.71159122959548],[-116.23493876031625,43.71627892804789],[-116.23533417844364,43.72189144683645],[-116.24026025418443,43.726239862193154],[-116.24694960920529,43.72764870671832]]]}"
"Aedes sticticus",2012,-117.76585,53.12255,0,657,"00000000000000000290",-0.0530195381882771,11.7930728241563,32.0648312611012,82.493676731794,18.4126998223801,-17.5013321492007,35.9140319715808,10.2319715808171,-5.04253996447602,10.2319715808171,-10.8267317939609,543.554174067496,82.5355239786856,24.3792184724689,43.550621669627,229.412078152753,82.0346358792185,229.412078152753,94.7984014209592,1,0,0,0,0,0,0,1,3,"{""type"":""Polygon"",""coordinates"":[[[-117.76584428283849,53.131549477654566],[-117.77474221987501,53.12979436717367],[-117.78016843476615,53.1252138664837],[-117.78000732711418,53.11959490823011],[-117.77432362361785,53.11512886657174],[-117.7653344671509,53.1135569490672],[-117.75654403025656,53.11549189812347],[-117.75137913759409,53.12017945125467],[-117.75185483919519,53.12579198607756],[-117.75778749757384,53.13014055628235],[-117.76584428283849,53.131549477654566]]]}"
"Culex quinquefasciatus",2018,-117.49195,33.96615,0,658,"00000000000000000291",18.2005494505495,15.8,54,45.8854120879121,33.9418956043956,4.93434065934066,29.007554945055,13.4,21.8005494505495,24.4962912087912,12.7586538461538,256.976648351648,43.8351648351648,4,67.0892857142857,127.887362637363,17.0054945054945,25.2486263736264,118.924450549451,0,0,0,1,0,0,0,14,3,"{""type"":""Polygon"",""coordinates"":[[[-117.49195291883268,33.97514879272684],[-117.49839066006656,33.97339384628222],[-117.50231712400468,33.96881360668618],[-117.50220121757485,33.963194638950135],[-117.49808883713901,33.958728330634564],[-117.49158399345744,33.95715626467808],[-117.48522299097331,33.9590913924305],[-117.4814860919367,33.96377919989261],[-117.48183095836737,33.96939170664168],[-117.48612378205411,33.97374000584249],[-117.49195291883268,33.97514879272684]]]}"
"Aedes vexans",2017.125,-116.40465,43.68545,0,659,"00000000000000000292",10.4,14.7089900110988,37,83.3570033296338,32.6603773584906,-6.2984461709212,38.9588235294118,0.301553829078801,20.44628190899,21.2513873473918,-0.398446170921199,306.19755826859,38.2441731409545,7,37.2441731409545,112.205327413984,36,41,102.709211986681,0,0,0,0,1,0,0,15,2,"{""type"":""Polygon"",""coordinates"":[[[-116.4046457179604,43.69445069937542],[-116.41202938708464,43.69269568290135],[-116.4165325174872,43.68811533183507],[-116.41639925890577,43.68249636814077],[-116.41168270885242,43.67803017367078],[-116.40422261838008,43.676458171096705],[-116.39692747219244,43.67839322255396],[-116.39264151757021,43.683080921434026],[-116.39303671807808,43.68869344017537],[-116.39796006706138,43.69304185507639],[-116.4046457179604,43.69445069937542]]]}"
"Aedes triseriatus",2022.66666666667,-73.89205,40.88835,0,660,"00000000000000000293",11.5988984088127,9.44308445532436,27,87.5874418604651,29.1541003671971,-5.04602203182375,34.2001223990208,10.2345165238678,0.170746634026928,22.7609547123623,0.170746634026928,1156.62668298654,107.292533659731,79.2925336597307,9,310.390452876377,260.132190942472,297.59853121175,260.132190942472,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-73.89205339822013,40.89735024967094],[-73.8991162023312,40.89559525540488],[-73.9034237256758,40.89101493968758],[-73.90329635549506,40.88539597471051],[-73.89878474315775,40.8809297441383],[-73.89164867463373,40.87935772146514],[-73.88467039233073,40.88129279711625],[-73.88057068081307,40.88598053042955],[-73.88094881023586,40.89159304536903],[-73.88565828267697,40.895941423579494],[-73.89205339822013,40.89735024967094]]]}"
"Aedes sticticus",2019,-83.84375,41.54405,0,661,"00000000000000000294",9.5,11.2,29,95.5288751545118,28.9,-9.021260815822,37.921260815822,21.3423980222497,-1.90506798516687,21.3423980222497,-3.321260815822,849.59826946848,92.3016069221261,44.2707045735476,20.9888751545117,263.301606922126,156.281829419036,263.301606922126,159.281829419036,1,0,0,0,0,0,0,5,1,"{""type"":""Polygon"",""coordinates"":[[[-83.84375027447113,41.553047682277],[-83.85088425356992,41.551292682979096],[-83.85523516715179,41.54671235925241],[-83.85510649108882,41.541093394565905],[-83.8505494189378,41.53662717217374],[-83.84334147465,41.535055154054675],[-83.8362929044304,41.53699022422389],[-83.83215188003179,41.54167794973532],[-83.83253379651234,41.5472904655363],[-83.83729071174248,41.551638852060115],[-83.84375027447113,41.553047682277]]]}"
"Culex quinquefasciatus",2020,-82.11735,27.27635,0,663,"00000000000000000296",22.4,12.4,52,41.738355359765,33,9.52922173274596,23.470778267254,27.1264317180617,17.7214390602056,27.3,16.7,1345.25110132159,216.720998531571,42.3421439060206,60.0778267254038,640.40234948605,161.657856093979,612.986784140969,183.657856093979,0,0,0,0,1,0,0,15,3,"{""type"":""Polygon"",""coordinates"":[[[-82.11734687421483,27.285346764486242],[-82.12335397320716,27.283591857355788],[-82.12701790490829,27.279011680342144],[-82.12690989869287,27.273392710341305],[-82.12307257183613,27.268926338109623],[-82.11700261208559,27.267354236566597],[-82.11106688621122,27.269289407155405],[-82.10757994967884,27.27397727557788],[-82.10790190157914,27.279589775589855],[-82.11190767326556,27.2839380098341],[-82.11734687421483,27.285346764486242]]]}"
"Culex tarsalis",2007,-100.53505,26.02305,0,664,"00000000000000000297",21.3121842496285,12.6109955423477,45.9286775631501,51.471381872214,34.0303120356612,6.73670133729569,27.2936106983655,24.8151560178306,15.6476968796434,27.2952451708767,14.0741456166419,302.866270430906,82.9821693907875,6.08023774145617,77.667161961367,151.512630014859,28.7251114413076,100.066864784547,34.6448736998514,0,1,0,0,0,0,0,7,2,"{""type"":""Polygon"",""coordinates"":[[[-100.53504841952764,26.03204952689947],[-100.54098991234225,26.03029462658149],[-100.54461384957133,26.02571446041256],[-100.54450704810797,26.02009549001957],[-100.54071162397595,26.015629106712055],[-100.53470791459439,26.014056999002207],[-100.52883697558164,26.015992177014162],[-100.52538811948762,26.020680056000238],[-100.52570658173286,26.02629255484445],[-100.52966862338131,26.03064077783261],[-100.53504841952764,26.03204952689947]]]}"
"Culex tarsalis",2012,-99.22365,19.30835,0,665,"00000000000000000298",15.0667205169628,17.167366720517,68.1631663974152,20.6751857835218,26.716155088853,1.6983844911147,25.0177705977383,16.462197092084,12.1360258481422,17.2814216478191,12.1360258481422,897.638126009693,187.150242326333,6,95.1631663974152,528.967689822294,24.1502423263328,255.8352180937,28.2697899838449,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-99.22364909521448,19.317347878376427],[-99.2293063363166,19.31559301235552],[-99.23275699825338,19.311012900785006],[-99.23265542701738,19.305393928419182],[-99.2290415520627,19.300927489349608],[-99.22332486798214,19.299355350591807],[-99.21773461437775,19.301290565976853],[-99.21445074850301,19.305978498145862],[-99.21475410208963,19.31159099110948],[-99.21852668246805,19.315939157428392],[-99.22364909521448,19.317347878376427]]]}"
"Aedes communis",2009.8,-94.05275,58.70015,0,666,"00000000000000000299",-7.6,8.8,17,140.75189628483,17.1161764705882,-32.618653250774,49.7348297213622,9.4,-25.1024767801858,9.63320433436532,-25.9024767801858,418.445820433437,61.2229102167183,15,43,164.222910216718,49,156.222910216718,52,0,0,0,0,0,0,1,18,1,"{""type"":""Polygon"",""coordinates"":[[[-94.05275065880915,58.709149143841536],[-94.06302926801935,58.70739395578782],[-94.0692970435204,58.70281333164201],[-94.06911044163081,58.69719437789105],[-94.06254493757643,58.69272846231852],[-94.0521617882343,58.691156614999535],[-94.04200814372341,58.693091479570796],[-94.0360418649495,58.697778912441656],[-94.03659085780622,58.70339146052027],[-94.04344370339358,58.707740158869576],[-94.05275065880915,58.709149143841536]]]}"
"Aedes fitchii",2017.66666666667,-107.11695,47.95995,0,667,"0000000000000000029a",5.869836400818,15.1061349693252,31.0613496932515,109.561083844581,29.969836400818,-17.4660531697341,47.4358895705521,17.0463190184049,-8.8,19.6697341513292,-8.8,302.856850715746,58.0204498977505,7,66.8006134969325,154.02044989775,27,133.826175869121,27,0,0,1,0,0,0,0,10,1,"{""type"":""Polygon"",""coordinates"":[[[-107.11694912047697,47.9689494283097],[-107.1249227634752,47.96719437354117],[-107.12978554742757,47.96261396152264],[-107.12964145133304,47.95699500004256],[-107.12454808539309,47.952528867823546],[-107.11649223409698,47.95095689990525],[-107.1086144875511,47.95289190964627],[-107.10398608891461,47.95757954915285],[-107.10441266690258,47.96319207444747],[-107.10972926241273,47.9675405526143],[-107.11694912047697,47.9689494283097]]]}"
"Aedes sticticus",2020,-72.24865,42.43215,0,668,"0000000000000000029b",7.52955899880811,12.5284862932062,31.0488676996424,92.6910131108462,27.1681764004768,-12.1244338498212,39.292610250298,16.9426698450536,-3.63456495828367,19.1333730631704,-4.9554231227652,1141.71275327771,103.181168057211,80.5709177592372,7,303.046483909416,257.067938021454,302.398092967819,263.106078665078,1,0,0,0,0,0,0,6,1,"{""type"":""Polygon"",""coordinates"":[[[-72.24865170497264,42.4411490026876],[-72.25588593483084,42.43939399640907],[-72.26029796381415,42.43481366157115],[-72.26016744812696,42.429194697287826],[-72.25554634539458,42.424728486243666],[-72.24823716375855,42.423156474442365],[-72.24108959266349,42.42509153700671],[-72.23689037863545,42.42977925169475],[-72.23727762893932,42.435391768690806],[-72.24210136765889,42.43974016674754],[-72.24865170497264,42.4411490026876]]]}"
"Culex tarsalis",2019.66666666667,-85.96025,39.68485,0,669,"0000000000000000029c",11,11.4970223325062,30,94.1361290322581,29.7480148883375,-7.99652605459057,37.744540942928,20.6522332506203,-1.7,22.6522332506204,-1.7,1026.47022332506,116,60,20,319.526054590571,198.847394540943,298.133995037221,198.847394540943,0,0,0,0,1,0,0,15,1,"{""type"":""Polygon"",""coordinates"":[[[-85.96024921218606,39.693847793548],[-85.96718733538735,39.69209280826366],[-85.97141884951445,39.68751250684298],[-85.9712937665635,39.68189354134739],[-85.96686178862483,39.677427296173896],[-85.95985162918792,39.6758552653717],[-85.95299647442289,39.677790350807975],[-85.94896913284447,39.68247809804749],[-85.94934062791148,39.68809061144903],[-85.95396699210086,39.69243897482034],[-85.96024921218606,39.693847793548]]]}"
"Aedes sticticus",2019.7037037037,-71.22775,42.19145,0,670,"0000000000000000029d",9.48944246737841,11.4062870699881,30.9727164887307,87.6411506524318,28.1718861209964,-8.40284697508897,36.5747330960854,0.532977461447212,18.2869513641756,20.6377224199288,-2.06702253855279,1167.84934756821,118.17793594306,84.1482799525504,9.0023724792408,326.607354685646,260.281138790036,266.077105575326,303.753262158956,0,0,0,0,0,1,0,17,2,"{""type"":""Polygon"",""coordinates"":[[[-71.22775389608937,42.20044672782259],[-71.23496050627011,42.198691723455354],[-71.23935569762655,42.19411139165969],[-71.23922568880015,42.188492427265956],[-71.23462222686327,42.18402621311472],[-71.22734093665949,42.18245419958363],[-71.22022064083855,42.18438926423018],[-71.21603745839515,42.18907698188165],[-71.21642323923437,42.19468949855051],[-71.22122856771213,42.19903789344954],[-71.22775389608937,42.20044672782259]]]}"
"Culex tarsalis",2022,-97.47235,32.77095,0,671,"0000000000000000029e",18.3861538461538,12.413006993007,35,79.2177482517483,35.4732867132867,0.469370629370629,35.0039160839161,22.6495104895105,9.19048951048951,28.3495104895105,7.94643356643357,816.432167832168,112.405594405594,44,30.8923076923077,283.306293706294,140.107692307692,191.586013986014,141.107692307692,0,0,0,0,0,1,0,17,1,"{""type"":""Polygon"",""coordinates"":[[[-97.47235053377678,32.77994918276543],[-97.47870040744637,32.77819424376181],[-97.48257330423573,32.77361401601058],[-97.48245900916957,32.76799504784565],[-97.47840275038057,32.76352872743284],[-97.47198664071269,32.761956654741105],[-97.46571241192102,32.763891790600915],[-97.46202651488397,32.768579609600884],[-97.46236670525506,32.774192115075074],[-97.46660095886969,32.77854040198168],[-97.47235053377678,32.77994918276543]]]}"
"Aedes sticticus",2006.8,-106.54425,48.13425,0,672,"0000000000000000029f",6.3144750254842,13.8,29,112.716513761468,30.1,-16.9,47,17.8,-8.82395514780836,20.4,-8.82395514780836,288.228338430173,58,6,69,150,23,135,23,0,0,0,0,1,0,0,15,3,"{""type"":""Polygon"",""coordinates"":[[[-106.54424893577871,48.143251229387836],[-106.55224961606284,48.14149617292572],[-106.55712888188947,48.13691575821159],[-106.55698428876646,48.13129679682952],[-106.55187365422557,48.12683066736352],[-106.54379050105797,48.12525870097783],[-106.53588605572077,48.127193708873996],[-106.53124196360994,48.1318813457548],[-106.53166997917567,48.137493871339174],[-106.53700459608878,48.14184235230392],[-106.54424893577871,48.143251229387836]]]}"
"Culex pipiens",2020,-85.99345,39.84255,0,673,"000000000000000002a0",10.7,11.4,30,94.658206724782,29.4404732254047,-8.46998754669987,37.9104607721046,20.4,-2.15952677459527,22.3404732254047,-2.15952677459527,1023.59526774595,116,58,20,317,194.595267745953,300,194.595267745953,0,0,0,0,0,1,0,17,1,"{""type"":""Polygon"",""coordinates"":[[[-85.99344721952899,39.85154836140417],[-86.00040125512837,39.84979337496095],[-86.00464246994923,39.84521307169564],[-86.0045170951137,39.83959410626692],[-86.00007495383092,39.8351278629774],[-85.99304872521101,39.83355583322406],[-85.98617785626044,39.83549091739778],[-85.98214127846846,39.840178662840444],[-85.98251362026929,39.84579117644043],[-85.98715059116451,39.85013954172639],[-85.99344721952899,39.85154836140417]]]}"
